event_time,user_pseudo_id,session_id,event_name,country,category,source,medium,campaign_name
2021-01-25 23:22:12.226659 UTC,2786317.5531870225,626487688,session_start,United States,mobile,google,organic,(organic)
2021-01-25 05:19:33.189447 UTC,2787014.3679925140,810018247,session_start,Argentina,mobile,<Other>,organic,(organic)
2021-01-25 01:43:27.096982 UTC,2798470.7328052050,4781723467,session_start,Portugal,desktop,<Other>,organic,(organic)
2021-01-25 22:49:35.938854 UTC,2798773.3678189830,824828196,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 22:43:08.539544 UTC,2798773.3678189830,824828196,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 22:46:47.360332 UTC,2798773.3678189830,824828196,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 03:38:58.333151 UTC,2798934.1669190108,1556865048,add_shipping_info,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 03:35:04.541002 UTC,2798934.1669190108,1556865048,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 03:39:36.216752 UTC,2798934.1669190108,1556865048,add_payment_info,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 03:37:49.923475 UTC,2798934.1669190108,1556865048,add_shipping_info,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 19:35:42.127318 UTC,2801511.1336263011,1277312870,session_start,Canada,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 19:38:51.720065 UTC,2801537.9700925244,5966096836,session_start,Brazil,desktop,<Other>,<Other>,<Other>
2021-01-25 12:23:26.706623 UTC,2809562.2345413065,9452659027,view_item,Poland,desktop,google,organic,(organic)
2021-01-25 12:23:21.693597 UTC,2809562.2345413065,9452659027,session_start,Poland,desktop,google,organic,(organic)
2021-01-25 17:27:06.412965 UTC,2811809.2118939780,853131337,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 17:27:11.463681 UTC,2811809.2118939780,853131337,view_item,United States,desktop,<Other>,referral,(referral)
2021-01-25 16:36:23.112712 UTC,2816192.7370843607,3165711277,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 12:03:49.759113 UTC,2837252.3853050020,9489545179,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-25 21:00:35.901021 UTC,2845863.5877148904,5269285526,session_start,India,mobile,(direct),(none),(direct)
2021-01-25 13:19:50.115955 UTC,2850324.1794848660,3358114081,session_start,Spain,desktop,(direct),(none),(direct)
2021-01-25 08:13:48.011529 UTC,2859460.2495439595,8364178752,session_start,India,desktop,(direct),(none),(direct)
2021-01-25 08:13:51.791161 UTC,2859460.2495439595,8364178752,view_item,India,desktop,(direct),(none),(direct)
2021-01-25 01:10:57.517765 UTC,2866057.8822315150,3757681036,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 23:28:23.542198 UTC,2866082.7534594611,6875004835,session_start,India,mobile,google,organic,(organic)
2021-01-25 00:30:13.628432 UTC,2869238.6590794100,991509850,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 12:46:59.361287 UTC,2872478.5931443987,9609969555,session_start,India,mobile,<Other>,referral,(referral)
2021-01-25 17:29:58.063376 UTC,2881008.5348795328,3221591426,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 11:12:12.866557 UTC,2882138.1643961145,6166108774,session_start,United States,mobile,google,organic,(organic)
2021-01-25 16:38:41.596018 UTC,2882226.5128401602,1359606972,session_start,Singapore,mobile,google,organic,(organic)
2021-01-25 18:17:50.992443 UTC,2884657.2552977969,8981427976,session_start,Canada,desktop,google,cpc,<Other>
2021-01-25 18:45:06.345825 UTC,2888803.6676862563,6699742410,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 16:06:58.425252 UTC,2889380.0850018476,5526119287,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 15:33:57.154822 UTC,2890340.8197807716,6925942915,session_start,Netherlands,desktop,(direct),(none),(direct)
2021-01-25 15:45:21.620753 UTC,2897298.0860596501,7537300016,session_start,Turkey,mobile,google,organic,(organic)
2021-01-25 05:01:41.637058 UTC,2899856.8483179206,9996985238,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:25:16.268620 UTC,2914134.3141767487,5656370404,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 17:02:42.510018 UTC,2917249.0320271963,7745064996,session_start,Spain,mobile,(direct),(none),(direct)
2021-01-25 17:02:48.160841 UTC,2917249.0320271963,7745064996,view_item,Spain,mobile,(direct),(none),(direct)
2021-01-25 00:56:56.568660 UTC,2929224.3478328289,7503968792,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 01:20:44.556205 UTC,2937879.5000343000,476621619,session_start,China,desktop,google,organic,(organic)
2021-01-25 01:20:49.234049 UTC,2937879.5000343000,476621619,view_item,China,desktop,google,organic,(organic)
2021-01-25 07:12:05.711115 UTC,2959277.2570511804,3723925328,session_start,United Arab Emirates,desktop,google,organic,(organic)
2021-01-25 08:43:16.315696 UTC,2960233.4714418274,6904258763,session_start,Taiwan,desktop,google,organic,(organic)
2021-01-25 02:48:50.895410 UTC,2962965.9501884004,1707351121,session_start,Egypt,desktop,google,organic,(organic)
2021-01-25 11:45:11.931910 UTC,2969567.0556011473,3457185928,session_start,Canada,desktop,<Other>,referral,(referral)
2021-01-25 04:57:10.552919 UTC,2970317.5705297664,1647526961,session_start,India,desktop,google,cpc,<Other>
2021-01-25 04:57:12.904564 UTC,2970317.5705297664,1647526961,view_item,India,desktop,google,cpc,<Other>
2021-01-25 11:52:03.182188 UTC,2972282.1182824882,1312077280,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 01:47:56.500465 UTC,2982105.8882328192,9387188223,view_item,Portugal,desktop,google,organic,(organic)
2021-01-25 01:47:27.360150 UTC,2982105.8882328192,9387188223,session_start,Portugal,desktop,google,organic,(organic)
2021-01-25 08:21:14.632967 UTC,2984922.5668660873,3202789610,session_start,Turkey,mobile,<Other>,<Other>,<Other>
2021-01-25 23:59:13.983316 UTC,2987552.3260687953,9090823796,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 07:00:39.375951 UTC,2987620.5641467547,3419612677,view_item,United States,mobile,<Other>,referral,(referral)
2021-01-25 07:00:36.928143 UTC,2987620.5641467547,3419612677,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 20:17:19.124163 UTC,2996603.9858320686,9618686242,session_start,Spain,desktop,<Other>,<Other>,<Other>
2021-01-25 14:58:40.208382 UTC,2997096.3052121540,7727700280,session_start,Taiwan,desktop,(direct),(none),(direct)
2021-01-25 14:58:41.568083 UTC,2997096.3052121540,7727700280,view_item,Taiwan,desktop,(direct),(none),(direct)
2021-01-25 20:28:41.281949 UTC,3008892.8597403021,1047409679,session_start,Canada,desktop,<Other>,referral,(referral)
2021-01-25 02:17:46.833249 UTC,3015173.9291125179,8872406936,session_start,South Korea,desktop,<Other>,referral,(referral)
2021-01-25 02:36:04.104686 UTC,3030215.1171152742,4183194594,session_start,China,desktop,<Other>,<Other>,<Other>
2021-01-25 19:13:07.386504 UTC,3033910.3558600569,2427754335,session_start,Germany,desktop,<Other>,referral,(referral)
2021-01-25 23:22:16.124469 UTC,3039145.4910050616,7713707724,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 19:40:20.344955 UTC,3046068.5705464638,3769017895,session_start,Thailand,desktop,google,organic,(organic)
2021-01-25 19:40:25.376917 UTC,3046068.5705464638,3769017895,view_item,Thailand,desktop,google,organic,(organic)
2021-01-25 19:40:44.494095 UTC,3046068.5705464638,3769017895,view_item,Thailand,desktop,google,organic,(organic)
2021-01-25 13:52:43.807111 UTC,3046582.6441632667,3660255756,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 20:37:02.617717 UTC,3047476.3849439007,1430257471,view_item,Canada,desktop,<Other>,<Other>,<Other>
2021-01-25 20:36:57.596757 UTC,3047476.3849439007,1430257471,session_start,Canada,desktop,<Other>,<Other>,<Other>
2021-01-25 12:00:01.950709 UTC,3053575.5505296349,2951424089,session_start,Japan,desktop,<Other>,<Other>,<Other>
2021-01-25 21:51:42.890103 UTC,3059771.8145493962,7285248638,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 17:10:01.199085 UTC,3064545.2019467351,7036149362,add_shipping_info,France,desktop,(direct),(none),(direct)
2021-01-25 17:07:10.249110 UTC,3064545.2019467351,7036149362,add_shipping_info,France,desktop,(direct),(none),(direct)
2021-01-25 17:00:34.886207 UTC,3064545.2019467351,7036149362,view_item,France,desktop,(direct),(none),(direct)
2021-01-25 17:11:07.884125 UTC,3064545.2019467351,7036149362,add_payment_info,France,desktop,(direct),(none),(direct)
2021-01-25 17:11:36.567366 UTC,3064545.2019467351,7036149362,add_payment_info,France,desktop,(direct),(none),(direct)
2021-01-25 17:10:51.750018 UTC,3064545.2019467351,7036149362,add_shipping_info,France,desktop,(direct),(none),(direct)
2021-01-25 16:57:03.001544 UTC,3064545.2019467351,7036149362,session_start,France,desktop,(direct),(none),(direct)
2021-01-25 18:45:26.635777 UTC,3064545.2019467351,8070380768,session_start,France,desktop,google,organic,(organic)
2021-01-25 19:22:03.725445 UTC,3075399.3032187654,12765431,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 19:22:01.608135 UTC,3075399.3032187654,12765431,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 17:42:57.327457 UTC,3078492.5129137486,3552596591,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 16:34:10.809727 UTC,3079766.6871197027,8748274886,session_start,United States,desktop,google,organic,(organic)
2021-01-25 18:23:07.424844 UTC,3087910.5236240987,7166073790,session_start,Singapore,desktop,google,organic,(organic)
2021-01-25 14:16:59.494540 UTC,3087910.5236240987,7475211623,session_start,Singapore,desktop,(direct),(none),(direct)
2021-01-25 02:41:22.224638 UTC,3094246.4261048676,3763800888,session_start,Mexico,desktop,<Other>,<Other>,<Other>
2021-01-25 06:26:02.001822 UTC,3095092.3900144089,5009847846,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 06:26:07.354037 UTC,3095092.3900144089,5009847846,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 23:23:42.197947 UTC,3102252.0749848171,8102817228,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 18:35:37.437116 UTC,3116494.3031889517,480892577,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 22:10:55.704450 UTC,3125533.8207332044,9632611995,session_start,France,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 07:12:14.559461 UTC,3125533.8207332044,3818581857,session_start,France,desktop,<Other>,referral,(referral)
2021-01-25 03:13:25.467153 UTC,3125546.2187560861,788697179,session_start,United States,mobile,google,organic,(organic)
2021-01-25 02:30:00.800708 UTC,3139967.3980874673,7957577102,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-25 11:37:46.518552 UTC,3153959.1736193353,6279883037,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 08:38:03.180201 UTC,3162361.3628476098,934861458,session_start,United States,mobile,google,organic,(organic)
2021-01-25 23:38:35.461487 UTC,3173458.3840231983,6745212645,session_start,India,mobile,<Other>,organic,(organic)
2021-01-25 17:42:32.962015 UTC,3175313.6545107515,7564991128,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 20:22:36.057502 UTC,3177820.6638671924,8138461038,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 13:40:45.956742 UTC,3180102.2872119377,6523134387,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 07:08:33.954394 UTC,3183955.8883440371,6998695229,session_start,France,desktop,google,organic,(organic)
2021-01-25 18:17:28.697152 UTC,3190708.6804585578,8943239070,session_start,Belgium,mobile,<Other>,referral,(referral)
2021-01-25 06:40:30.871114 UTC,3199343.4709547921,4350837863,session_start,Australia,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 01:33:32.554875 UTC,3200554.7006705162,1416760201,session_start,Vietnam,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 08:57:05.148071 UTC,3201904.7720821329,5136327253,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 11:21:57.957564 UTC,3204400.1455582629,4079143524,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 06:03:04.601902 UTC,3211579.4766199168,769165170,session_start,Jamaica,mobile,<Other>,<Other>,<Other>
2021-01-25 14:52:57.531763 UTC,3214122.9879165303,9895180418,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 20:07:51.273696 UTC,3214222.1801065676,3590275499,session_start,Ireland,desktop,google,cpc,<Other>
2021-01-25 09:44:54.722672 UTC,3216099.5779280197,6975282332,session_start,United States,desktop,google,organic,(organic)
2021-01-25 09:28:35.883056 UTC,3216099.5779280197,3108325981,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 20:28:47.572948 UTC,3224172.2027571092,4430127781,session_start,Pakistan,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 10:39:50.550154 UTC,3224174.5108858446,8077738532,session_start,Poland,desktop,<Other>,<Other>,<Other>
2021-01-25 12:06:47.347311 UTC,3224174.5108858446,551845935,session_start,Poland,desktop,(direct),(none),(direct)
2021-01-25 13:45:00.268079 UTC,3227233.0330803315,8874995381,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 13:48:45.671529 UTC,3227233.0330803315,8874995381,view_item,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 13:49:18.771026 UTC,3227233.0330803315,8874995381,view_item,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 19:54:32.968504 UTC,3230176.5022717137,4677194153,session_start,Brazil,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:59:48.492801 UTC,3230176.5022717137,6114992514,session_start,Brazil,mobile,(direct),(none),(direct)
2021-01-25 16:00:45.790907 UTC,3230176.5022717137,6114992514,view_item,Brazil,mobile,(direct),(none),(direct)
2021-01-25 17:02:01.780810 UTC,3233305.6364183918,1891916090,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 17:03:40.575766 UTC,3233305.6364183918,1891916090,view_item,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 17:09:20.459761 UTC,3233305.6364183918,1891916090,view_item,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 10:17:45.545463 UTC,3233682.5851590811,7179813735,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 08:13:59.289775 UTC,3242169.0907795772,6784383896,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 04:42:11.204821 UTC,3242270.2188391858,8981832746,session_start,United States,desktop,google,organic,(organic)
2021-01-25 16:02:58.672531 UTC,3250819.7675949169,1892152949,view_item,India,mobile,google,cpc,<Other>
2021-01-25 16:02:56.787271 UTC,3250819.7675949169,1892152949,session_start,India,mobile,google,cpc,<Other>
2021-01-25 23:25:41.666950 UTC,3254943.2771146243,9636183575,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 09:22:26.744693 UTC,3261226.4963528691,4796979747,session_start,Czechia,mobile,<Other>,<Other>,<Other>
2021-01-25 01:20:14.191325 UTC,3264053.6276281061,5816220774,view_item,Hong Kong,desktop,google,cpc,<Other>
2021-01-25 01:20:10.639116 UTC,3264053.6276281061,5816220774,session_start,Hong Kong,desktop,google,cpc,<Other>
2021-01-25 08:26:08.231432 UTC,3268192.6544323180,4800925250,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 16:32:13.141149 UTC,3278588.8632227650,9720876972,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 10:15:13.735747 UTC,3278901.2957263081,5151389417,session_start,New Zealand,desktop,<Other>,organic,(organic)
2021-01-25 15:19:22.897234 UTC,3297308.9037183473,2739993488,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 05:10:18.156214 UTC,3297490.6056458764,4156558263,session_start,Spain,desktop,<Other>,<Other>,<Other>
2021-01-25 13:41:35.508188 UTC,3311381.2630485662,7069744908,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 13:50:07.618755 UTC,3311381.2630485662,7069744908,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 13:05:18.759300 UTC,3311381.2630485662,7069744908,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 11:14:44.272694 UTC,3311381.2630485662,2513770137,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 13:25:43.842170 UTC,3311381.2630485662,7069744908,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 10:04:35.946074 UTC,3311381.2630485662,953905640,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 13:25:00.832117 UTC,3316206.5385626844,2891830987,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 02:30:04.574593 UTC,3317222.1553463846,1261987781,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 04:23:44.529083 UTC,3320091.4024910848,1953560017,session_start,Netherlands,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:51:47.576764 UTC,3325445.5633589999,6043505434,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 22:04:04.937433 UTC,3325521.6097253682,7885354661,session_start,Brazil,desktop,(direct),(none),(direct)
2021-01-25 19:51:37.868866 UTC,3326273.3112072013,3887537090,session_start,United States,mobile,google,organic,(organic)
2021-01-25 13:30:38.687854 UTC,3331216.9247094171,7666956146,session_start,Egypt,desktop,google,organic,(organic)
2021-01-25 07:55:05.143070 UTC,3332409.1259230398,2735310460,session_start,Lithuania,mobile,<Other>,organic,(organic)
2021-01-25 18:44:49.716112 UTC,3333555.8180638692,8447470572,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 18:44:45.388930 UTC,3333555.8180638692,8447470572,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 16:23:24.175930 UTC,3345751.8858203795,2787082797,session_start,India,mobile,google,organic,(organic)
2021-01-25 02:24:49.690988 UTC,3347832.9047119342,9295107888,session_start,Mexico,mobile,<Other>,referral,(referral)
2021-01-25 08:00:26.750937 UTC,3351646.4154214072,9194272047,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 08:00:28.329503 UTC,3351646.4154214072,9194272047,view_item,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 13:10:02.568729 UTC,3362740.4086142200,7171170976,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 16:21:20.325757 UTC,3369390.1526830225,2425738675,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-25 14:51:18.977933 UTC,3370014.7156342959,6572938306,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 14:51:17.924394 UTC,3370014.7156342959,6572938306,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 17:38:21.303179 UTC,3371085.5866014772,7414243918,session_start,Taiwan,desktop,google,organic,(organic)
2021-01-25 04:33:32.373823 UTC,3384745.3443001717,7253551070,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 17:21:36.380013 UTC,3386873.3162861319,8958297620,session_start,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 19:54:40.082000 UTC,3393384.2198980367,5104929875,session_start,Belgium,mobile,google,organic,(organic)
2021-01-25 14:43:14.467202 UTC,3399409.1823048853,2229995264,session_start,India,mobile,google,cpc,<Other>
2021-01-25 14:54:01.375963 UTC,3399604.5071918426,353640106,session_start,India,desktop,(direct),(none),(direct)
2021-01-25 19:49:03.076944 UTC,3400117.6401422206,237356781,session_start,Russia,desktop,google,organic,(organic)
2021-01-25 15:35:19.509851 UTC,3405926.1895745853,1622818526,session_start,United States,desktop,google,organic,(organic)
2021-01-25 01:43:16.023336 UTC,3421670.4322863054,8204604765,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 22:35:39.349619 UTC,3448225.1765980561,3431124137,session_start,Russia,desktop,google,organic,(organic)
2021-01-25 23:40:06.072763 UTC,3455577.2631152994,2396759581,session_start,Russia,desktop,(direct),(none),(direct)
2021-01-25 16:46:48.873501 UTC,3460466.7067686637,4845027678,session_start,Jamaica,mobile,<Other>,<Other>,<Other>
2021-01-25 08:05:14.359125 UTC,3466643.6367534223,4203982537,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 23:10:44.400250 UTC,3485187.0848739192,8405993393,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-25 21:10:49.429123 UTC,3489100.6218748032,9528906920,session_start,United States,mobile,google,organic,(organic)
2021-01-25 15:46:34.069830 UTC,3490003.5091478848,9353317091,session_start,Spain,desktop,google,cpc,<Other>
2021-01-25 06:40:40.398784 UTC,3496858.0631865670,9169365808,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 06:58:58.483242 UTC,3497628.3948165839,7689616161,session_start,Pakistan,mobile,google,organic,(organic)
2021-01-25 22:57:12.209845 UTC,3505705.1347566618,4593722413,session_start,Bangladesh,mobile,google,organic,(organic)
2021-01-25 15:02:05.457136 UTC,3518168.6790101853,8857542104,session_start,Philippines,mobile,(direct),(none),(direct)
2021-01-25 08:50:02.170466 UTC,3518681.5571822382,9975218454,session_start,Japan,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:11:50.828533 UTC,3526351.1816596637,9138340447,session_start,Germany,desktop,(direct),(none),(direct)
2021-01-25 19:23:03.082067 UTC,3528128.6443140072,9738334088,session_start,Spain,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 19:23:38.236610 UTC,3528128.6443140072,9738334088,view_item,Spain,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 19:24:17.228755 UTC,3528128.6443140072,9738334088,view_item,Spain,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 16:33:33.285146 UTC,3528128.6443140072,4639386129,session_start,Spain,desktop,<Other>,<Other>,<Other>
2021-01-25 16:34:23.500611 UTC,3528128.6443140072,4639386129,view_item,Spain,desktop,<Other>,<Other>,<Other>
2021-01-25 17:26:24.844424 UTC,3531543.0617254826,3702926601,session_start,United States,mobile,google,organic,(organic)
2021-01-25 09:25:49.900219 UTC,3532166.4862927085,2360674934,session_start,Spain,desktop,<Other>,<Other>,<Other>
2021-01-25 23:01:44.045199 UTC,3533634.3701369499,1664355998,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 04:17:46.187471 UTC,3533931.2489127234,8259098464,view_item,United States,desktop,(direct),(none),(direct)
2021-01-25 04:08:58.379930 UTC,3533931.2489127234,8259098464,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 04:51:52.474604 UTC,3545113.0690605557,9625510045,session_start,Hong Kong,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 16:38:27.854311 UTC,3545660.1440151961,1851366666,session_start,Argentina,desktop,google,organic,(organic)
2021-01-25 21:41:51.384576 UTC,3550053.7984225271,9112691078,view_item,United States,desktop,google,organic,(organic)
2021-01-25 21:41:48.840094 UTC,3550053.7984225271,9112691078,session_start,United States,desktop,google,organic,(organic)
2021-01-25 22:13:27.462892 UTC,3559309.4296094973,7360894854,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 08:40:01.332274 UTC,3559309.4296094973,8956650510,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 09:04:03.556301 UTC,3560441.0443660767,5480579034,session_start,Belgium,desktop,google,organic,(organic)
2021-01-25 09:14:28.385276 UTC,3568476.4121179724,140903776,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 01:39:54.040026 UTC,3570503.8268083507,8503528872,session_start,United States,desktop,google,organic,(organic)
2021-01-25 13:06:26.395921 UTC,3572236.7477234372,7660027577,session_start,India,mobile,google,organic,(organic)
2021-01-25 07:26:56.258996 UTC,3577427.2300778371,1981777391,session_start,Philippines,desktop,<Other>,referral,(referral)
2021-01-25 01:58:17.980788 UTC,3583040.2170954009,8527102273,session_start,Switzerland,mobile,<Other>,<Other>,<Other>
2021-01-25 19:54:24.045047 UTC,3589210.3356330200,7748563146,session_start,China,desktop,(direct),(none),(direct)
2021-01-25 00:44:29.057996 UTC,3593780.1489623933,5208054374,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 12:50:21.662201 UTC,3597049.0980743282,9974880749,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 18:11:11.619437 UTC,3599149.2611491664,1048458073,session_start,United States,mobile,google,organic,(organic)
2021-01-25 13:33:16.127304 UTC,3605016.1876955316,8794733543,session_start,Hong Kong,desktop,(direct),(none),(direct)
2021-01-25 17:02:15.982211 UTC,3607563.3895180993,7249870623,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 17:06:03.602162 UTC,3607563.3895180993,7249870623,view_item,United States,desktop,(direct),(none),(direct)
2021-01-25 20:51:10.573346 UTC,3611901.0550563036,961000000,view_item,Germany,desktop,(direct),(none),(direct)
2021-01-25 20:51:05.552261 UTC,3611901.0550563036,961000000,session_start,Germany,desktop,(direct),(none),(direct)
2021-01-25 04:31:09.519652 UTC,3617811.5125876501,116466884,session_start,India,mobile,(direct),(none),(direct)
2021-01-25 03:31:41.783981 UTC,3627605.1047425641,5638649898,session_start,India,desktop,google,cpc,<Other>
2021-01-25 06:05:14.017661 UTC,3627605.1047425641,5382437824,session_start,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 03:35:45.824887 UTC,3631250.9549005903,2048216949,session_start,India,desktop,google,organic,(organic)
2021-01-25 03:00:39.237973 UTC,3631987.5592264828,698318766,session_start,India,desktop,google,cpc,<Other>
2021-01-25 09:50:28.430246 UTC,3635956.4691705262,9536096058,session_start,Taiwan,desktop,google,organic,(organic)
2021-01-25 21:07:43.354122 UTC,3656062.7172376657,1310236073,add_shipping_info,United States,mobile,<Other>,organic,(organic)
2021-01-25 21:07:28.047306 UTC,3656062.7172376657,1310236073,add_shipping_info,United States,mobile,<Other>,organic,(organic)
2021-01-25 17:33:06.431933 UTC,3656062.7172376657,5774594902,add_shipping_info,United States,mobile,(direct),(none),(direct)
2021-01-25 17:26:47.831448 UTC,3656062.7172376657,5774594902,add_shipping_info,United States,mobile,(direct),(none),(direct)
2021-01-25 21:02:44.949587 UTC,3656062.7172376657,1310236073,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-25 17:21:46.866182 UTC,3656062.7172376657,5774594902,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 21:05:11.066446 UTC,3656062.7172376657,1310236073,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-25 21:07:42.397763 UTC,3656062.7172376657,1310236073,add_payment_info,United States,mobile,<Other>,organic,(organic)
2021-01-25 17:11:19.793091 UTC,3656062.7172376657,5774594902,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 21:08:05.751075 UTC,3656062.7172376657,1310236073,add_payment_info,United States,mobile,<Other>,organic,(organic)
2021-01-25 20:57:22.373441 UTC,3656062.7172376657,1310236073,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-25 17:31:40.441248 UTC,3656062.7172376657,5774594902,add_payment_info,United States,mobile,(direct),(none),(direct)
2021-01-25 21:05:59.992067 UTC,3656062.7172376657,1310236073,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-25 19:43:31.561104 UTC,3656062.7172376657,5431029766,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 17:33:20.327186 UTC,3656062.7172376657,5774594902,add_payment_info,United States,mobile,(direct),(none),(direct)
2021-01-25 17:27:16.028205 UTC,3656062.7172376657,5774594902,add_payment_info,United States,mobile,(direct),(none),(direct)
